AssetID,Site,Land_use,IUCN_habitat_realm,IUCN_habitat_biome,IUCN_habitat_EFG,IUCN_habitat,FossittLvl1,FossittLvl2,Fossitt,Area_m2,Characteristic Type,Class,Variable,Measurement_unit,Opening_Value,Standardised_Value,Referenced_value,Weighted
TEGA101,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,15928,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),42.65577567,1,0.333333333,0.066666667
TEGA102,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,7342,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA103,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,19798,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),29.68105461,1,0.333333333,0.066666667
TEGA107,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,21899,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),7.691264202,0,0,0
TEGA109,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,16475,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),60.7018192,2,0.666666667,0.133333333
TEGA110,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,6339,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),98.03306898,3,1,0.2
TEGA112,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,26181,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),34.36980808,1,0.333333333,0.066666667
TEGA113,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,26444,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),33.72534812,1,0.333333333,0.066666667
TEGA114,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,8038,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA116,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,9111,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),22.30959518,0,0,0
TEGA117,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,23600,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA118,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,13215,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA119,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,7373,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA120,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,10131,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA121,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,8347,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA123,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,7692,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA125,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,21175,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA126,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,21242,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),77.04441812,3,1,0.2
TEGA127,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,15136,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),70.79561916,2,0.666666667,0.133333333
TEGA128,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,14645,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),77.44013587,3,1,0.2
TEGA129,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,14296,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),68.34080147,2,0.666666667,0.133333333
TEGA130,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,8036,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),35.76539204,1,0.333333333,0.066666667
TEGA131,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,10933,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),35.68427467,1,0.333333333,0.066666667
TEGA132,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,10602,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),57.56641448,2,0.666666667,0.133333333
TEGA133,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,7009,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),86.22682233,3,1,0.2
TEGA134,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,18690,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),60.97104619,1,0.333333333,0.066666667
TEGA135,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,22478,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA138,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,10237,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA140,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,17661,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),47.10047936,1,0.333333333,0.066666667
TEGA141,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,13981,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),71.33899448,2,0.666666667,0.133333333
TEGA142,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,17344,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),42.4281676,1,0.333333333,0.066666667
TEGA143,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,9214,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),41.06090408,1,0.333333333,0.066666667
TEGA144,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,6524,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA147,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,9868,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA149,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,6070,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA150,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,3113,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA151,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,810,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA152,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,327,Biotic characteristics,Compositional state,Hedgerow cover (Perimeter),Index (0-3),0,0,0,0
TEGA101,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,15928,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA102,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,7342,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA103,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,19798,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA107,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,21899,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA109,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,16475,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA110,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,6339,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA112,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,26181,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA113,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,26444,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA114,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,8038,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA116,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,9111,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA117,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,23600,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA118,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,13215,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA119,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,7373,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA120,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,10131,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA121,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,8347,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA123,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,7692,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA125,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,21175,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA126,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,21242,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA127,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,15136,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA128,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,14645,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA129,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,14296,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA130,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,8036,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA131,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,10933,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA132,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,10602,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA133,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,7009,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA134,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,18690,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA135,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,22478,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA138,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,10237,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA140,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,17661,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA141,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,13981,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA142,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,17344,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA143,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,9214,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA144,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,6524,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA147,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,9868,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA149,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,6070,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA150,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,3113,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA151,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,810,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA152,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,327,Biotic characteristics,Structural state,Vegetation structure,Index (0-3),1,1,0.333333333,0.016666667
TEGA101,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,15928,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),3,3,1,0.05
TEGA102,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,7342,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),3,3,1,0.05
TEGA103,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,19798,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),2,2,0.666666667,0.033333333
TEGA107,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,21899,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),3,3,1,0.05
TEGA109,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,16475,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),3,3,1,0.05
TEGA110,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,6339,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),2,2,0.666666667,0.033333333
TEGA112,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,26181,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),2,2,0.666666667,0.033333333
TEGA113,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,26444,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),3,3,1,0.05
TEGA114,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,8038,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),3,3,1,0.05
TEGA116,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,9111,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),2,2,0.666666667,0.033333333
TEGA117,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,23600,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),3,3,1,0.05
TEGA118,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,13215,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),2,2,0.666666667,0.033333333
TEGA119,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,7373,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),2,2,0.666666667,0.033333333
TEGA120,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,10131,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),3,3,1,0.05
TEGA121,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,8347,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),2,2,0.666666667,0.033333333
TEGA123,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,7692,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),2,2,0.666666667,0.033333333
TEGA125,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,21175,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),1,1,0.333333333,0.016666667
TEGA126,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,21242,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),1,1,0.333333333,0.016666667
TEGA127,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,15136,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),2,2,0.666666667,0.033333333
TEGA128,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,14645,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),1,1,0.333333333,0.016666667
TEGA129,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,14296,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),1,1,0.333333333,0.016666667
TEGA130,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,8036,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),1,1,0.333333333,0.016666667
TEGA131,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,10933,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),3,3,1,0.05
TEGA132,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,10602,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),2,2,0.666666667,0.033333333
TEGA133,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,7009,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),3,3,1,0.05
TEGA134,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,18690,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),1,1,0.333333333,0.016666667
TEGA135,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,22478,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),1,1,0.333333333,0.016666667
TEGA138,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,10237,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),2,2,0.666666667,0.033333333
TEGA140,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,17661,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),2,2,0.666666667,0.033333333
TEGA141,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,13981,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),3,3,1,0.05
TEGA142,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,17344,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),1,1,0.333333333,0.016666667
TEGA143,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,9214,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),3,3,1,0.05
TEGA144,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,6524,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),2,2,0.666666667,0.033333333
TEGA147,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,9868,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),2,2,0.666666667,0.033333333
TEGA149,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,6070,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),1,1,0.333333333,0.016666667
TEGA150,G,Agriculture,Terrestrial,T7,T7.2,Sown pastures and fields,G,GA,GA1,3113,Biotic characteristics,Structural state,Scrub encroachment,Index (0-3),3,3,1,0.05
